,Obraz,Średni odcień szarości,Kontrast,r_mean,g_mean,b_mean,r_std,g_std,b_std,area,perimeter,width,height,aspect_ratio,circularity,saturation_mean,brightness_mean,entropy,image_index,haralick_contrast_mean,haralick_contrast_std,haralick_dissimilarity_mean,haralick_dissimilarity_std,haralick_homogeneity_mean,haralick_homogeneity_std,haralick_energy_mean,haralick_energy_std,haralick_correlation_mean,haralick_correlation_std,haralick_ASM_mean,haralick_ASM_std,gabor_mean_s0_o0,gabor_var_s0_o0,gabor_energy_s0_o0,gabor_max_s0_o0,gabor_min_s0_o0,gabor_mean_s0_o1,gabor_var_s0_o1,gabor_energy_s0_o1,gabor_max_s0_o1,gabor_min_s0_o1,gabor_mean_s0_o2,gabor_var_s0_o2,gabor_energy_s0_o2,gabor_max_s0_o2,gabor_min_s0_o2,gabor_mean_s0_o3,gabor_var_s0_o3,gabor_energy_s0_o3,gabor_max_s0_o3,gabor_min_s0_o3,gabor_mean_s1_o0,gabor_var_s1_o0,gabor_energy_s1_o0,gabor_max_s1_o0,gabor_min_s1_o0,gabor_mean_s1_o1,gabor_var_s1_o1,gabor_energy_s1_o1,gabor_max_s1_o1,gabor_min_s1_o1,gabor_mean_s1_o2,gabor_var_s1_o2,gabor_energy_s1_o2,gabor_max_s1_o2,gabor_min_s1_o2,gabor_mean_s1_o3,gabor_var_s1_o3,gabor_energy_s1_o3,gabor_max_s1_o3,gabor_min_s1_o3
20,Obraz 21,47.3,252.67,49.306805555555556,47.75401111111111,44.837744444444446,93.12992566132763,90.62304005862164,84.87843441469833,79728.0,1176.00417470932,236,437,0.540045766590389,0.724440975912583,8.73,49.37,4.461222365655832,20,0.7966079745366772,0.24588081063984815,0.13576174833794738,0.03098587329571453,0.9577320627690044,0.008213603849639458,0.720964079324909,0.0007428805003350561,0.9972317551551646,0.0008534299356402038,0.5197897555482515,0.0010714484602102608,1.2936147149420378,4.660243577027395,1846901.8484175568,7.324168498351547,-4.195821134242222,1.3119341005483345,4.695751593486049,1871174.652807877,6.359967613111862,-3.052233208667674,1.2936147149420367,4.495202883053342,1798775.9820547227,6.924035947825731,-3.7780982716229707,1.3119341005483345,4.652017950190088,1858421.9224227746,7.101068070331992,-3.4689937210782262,6.732609063923774,121.87115533200884,48755280.92871826,28.932478163548755,-0.6764057856762034,6.736662124945558,121.42236174721472,48640331.68187094,28.94677442497858,-0.2492212201496213,6.732609063923774,120.49486092425413,48353953.479416996,28.93147080000265,-0.7429033782280346,6.736662124945558,121.07321374003646,48538520.122977756,28.946732130182333,-0.25793748751057627
21,Obraz 22,37.16,246.67,39.14182777777778,37.37548611111111,34.95926111111111,84.23645599272788,80.52672138739155,75.19734275231805,64405.0,1082.607207775116,212,418,0.507177033492823,0.6905380597346844,7.6,39.16,3.643772834354358,21,0.7693989960820063,0.2394846084528325,0.11523933949059824,0.02456550979990093,0.9659136597375422,0.005713532237208032,0.7734659704191094,0.0006479745284973359,0.9967030673796827,0.0010247708291264155,0.598250027267364,0.0010026081097863947,1.016628018450633,3.7859572715518195,1405363.2255198185,7.315870182997927,-3.8433519999373496,1.031024886755426,3.8181888960599335,1423358.2737600722,8.7483329418438,-3.9546442042062147,1.0166280184506324,3.6467931669439784,1364782.9726161712,7.573468943563108,-4.220169738369925,1.031024886755426,3.7744994099290285,1410618.4196043005,7.487144741730207,-3.586708269356303,5.2910336691448965,98.57360967091999,36907417.453228325,28.011576004793888,-0.7392334167214294,5.294218895277254,98.22352797279785,36815165.33902774,28.090576854509013,-0.40032875884756547,5.2910336691448965,97.49065362441644,36591627.470067896,28.007556249952696,-0.7101239043712527,5.294218895277254,97.96264003967073,36739090.41772787,27.932577504656336,-0.28239425576511973
22,Obraz 23,39.41,255.0,41.751558333333335,39.354708333333335,37.12791111111111,84.90678438777198,80.2396566632903,75.75388358121677,70661.5,1078.5067011117935,225,402,0.5597014925373134,0.7633909739174628,8.88,41.8,3.873427995520281,22,0.8052420829653779,0.21897842272281204,0.11094672890988792,0.020211835693549285,0.9685795134633768,0.00446584417592173,0.7523569618621253,0.0005949697617251728,0.9965301505166658,0.0009418649145196606,0.5660413520514249,0.0008953872370981809,1.0756686592454985,3.75513290712863,1432396.3453219538,7.426817008959496,-4.097366766383388,1.0909016252327548,3.786933778237984,1451293.2391249784,7.404728356533439,-3.719234819206347,1.0756686592454978,3.646926539131317,1400843.3684139368,8.160485156415335,-4.486539318098608,1.0909016252327548,3.783006849801991,1450148.1467930425,9.550171891573129,-4.440488420220474,5.598310286180896,97.97280142763509,37707927.25869903,28.757754573352454,-0.7454174221480319,5.601680494222584,97.699066238872,37639112.89844264,28.913788063303784,-0.38971158688561564,5.5983102861808955,97.14895155660328,37467692.63630615,28.924618814953764,-0.8408772216388931,5.601680494222584,97.5611790911835,37598905.006176665,28.73637072947206,-0.3970688939037401
23,Obraz 24,45.12,254.67,48.08278055555556,44.919916666666666,42.36058055555556,87.3831888875509,81.83172790681667,76.95419731529095,84580.0,1209.6610321998596,241,457,0.5273522975929978,0.7263570625717282,11.38,48.13,4.5074440036016705,23,0.990356708452387,0.3210338511399351,0.17599795807455476,0.03889164674479653,0.9446078798942623,0.009010344681864667,0.7055847786494792,0.000923204577681555,0.9958476599969914,0.001344730265031566,0.49785073216852693,0.001303259220451494,1.231307450100347,3.9444007722010204,1592287.284667553,8.310621998054291,-4.356710324922318,1.248744478079195,3.8854078719892318,1587695.1196511649,8.19549611721319,-3.843590413960083,1.231307450100346,3.718072596718538,1526289.9886968606,8.08375712067448,-4.21195698017023,1.248744478079195,3.8864839655702146,1588008.9085393792,8.221433617962836,-3.8339608830742096,6.408331324055715,101.0514713063331,41441661.77357429,28.77117404914334,-0.6637474244828897,6.412189168415547,100.26487242109108,41226711.95002887,28.60554442651717,-0.3628878147347044,6.408331324055713,99.5111783063367,40992512.33477534,28.61692978611835,-0.6382192437399111,6.412189168415547,100.26591621285652,41227016.31970768,28.806613836820897,-0.40762299290133625
24,Obraz 25,41.94,253.33,44.15341111111111,42.60146388888889,39.05525277777778,90.4374521333077,87.41219988315467,80.27567045235432,69766.5,1100.5067003965378,212,427,0.4964871194379391,0.7238880677650148,9.07,44.19,3.853283815596742,24,0.8535778187514198,0.28899213178964017,0.12365458823847364,0.027508157077917844,0.9642145691040941,0.005975451099559835,0.754724800173281,0.0006899420437361899,0.9968491927907306,0.0010656713811889502,0.5696100000166228,0.0010417927259839931,1.1525415959242011,4.427058029493757,1678277.6026062127,9.07321841356839,-4.876495736006871,1.1688631897335129,4.408372262606887,1683877.2729573315,8.006675231926094,-3.7826124059667747,1.1525415959242005,4.219104773156104,1617638.4330581527,7.688467933841297,-4.299387564720914,1.1688631897335127,4.378711420634034,1675228.1714380472,7.750971284579097,-3.6895041565594155,5.99839496694047,114.51123595934448,43883460.82526277,28.931487986821764,-0.9148264394683753,6.002006027764431,113.99202734486633,43744695.8395577,28.946263382513536,-0.19425679748398705,5.99839496694047,113.13104420076706,43480996.9084616,28.926826401877747,-0.7408201352523938,6.002006027764431,113.70447804824032,43660846.46466155,28.939307214978722,-0.4166669319481964
25,Obraz 26,52.67,255.0,56.085677777777775,53.15275555555556,48.775216666666665,95.33440257784149,90.93734823838408,83.10782186886135,94908.5,1301.0163674354553,248,495,0.501010101010101,0.7046110555537104,14.44,56.18,5.436952763320583,25,1.795651665774908,0.6601415459098257,0.273595059170198,0.06392016505901885,0.9208394620858018,0.011804731617551472,0.6678304166442233,0.0009098486308162502,0.9937436583430308,0.002298607012812681,0.4459982932197278,0.0012158506890160778,1.4462191346600535,4.829195680220053,2018089.377791392,10.181909772146234,-5.363957209170877,1.4666996113375543,4.69390938644633,1996036.1569579283,9.166907017038987,-4.2279886499261,1.4462191346600528,4.437741524506953,1903941.3459854512,8.919870421969224,-4.622414469394393,1.4666996113375546,4.637925324283728,1979711.204431314,7.802251402015471,-3.564051298913636,7.526837737671025,120.76714176239548,51735796.8315176,28.963321606540344,-0.8324869628964934,7.531368927936522,119.7807975421427,51468075.191294156,28.34872766993241,-0.30335558408220403,7.526837737671025,118.53987068951112,51086324.58666452,28.31335570756069,-0.716487931216653,7.531368927936522,119.44431562449799,51369957.06410895,28.288353269031926,-0.24615788855866025
26,Obraz 27,40.56,243.0,43.48376388888889,40.63334722222222,37.567366666666665,80.57455803822546,75.51274717016321,69.78759891078231,82051.5,1245.2762528657913,228,478,0.4769874476987448,0.6649132330751577,12.65,43.51,4.706149987116324,26,0.853957704593802,0.27806415816327124,0.1612511532601646,0.03496607043146398,0.9463712600232774,0.009275216556301405,0.7121834515913028,0.0009683633594941646,0.9957824371583568,0.0013719150253895,0.5072062064480976,0.0013799975008326885,1.1114981168106712,3.336416062536371,1333149.7472028476,7.0635061965387616,-3.668286024314907,1.1272384778063638,3.2865596321182062,1328887.1651587146,7.579623990402602,-3.3104669712801074,1.1114981168106706,3.1718349397494463,1285157.89179818,7.232487373159492,-4.113895987607272,1.1272384778063638,3.319563820707047,1338511.1865512207,7.316083919231901,-3.5149218797496666,5.784784456559796,85.82946591439465,34785896.281139836,26.867649149560126,-0.7023151905675423,5.788266922893085,85.08382577673095,34580219.90233867,26.426710996703612,-0.2583876342855565,5.784784456559796,84.58927788943967,34424257.45306297,26.12464948928111,-0.7105321852948239,5.788266922893085,85.34243045654566,34655629.02697264,26.5829388547628,-0.35058591226281227
27,Obraz 28,57.74,255.0,59.64639444444445,58.629805555555556,54.928919444444446,102.66432084332995,101.0682753580523,94.676486698999,91478.5,1291.7859174013138,270,481,0.5613305613305614,0.6888867114630989,7.5,59.77,4.697000271687723,27,0.8079247347071341,0.2863754358355912,0.14105140547626602,0.03423941526943148,0.9561363945436422,0.008740734704950888,0.6886798468132402,0.0009475823347310165,0.9976890279593665,0.0008184015769349184,0.4742808293189892,0.0013055173100968692,1.580850556004333,5.643331059850885,2374329.537942759,7.044366054674752,-3.9491201181258404,1.6032376010702738,5.7453634336601995,2424868.104134905,7.1293147822914955,-3.3469264188098817,1.5808505560043322,5.477285671527199,2325910.702707572,6.350204609149758,-3.2124493562572836,1.6032376010702738,5.639670349073194,2394048.0006693345,6.818305678954387,-3.2980221265468592,8.22752606253447,148.4433705697174,63025128.036113426,29.04519625230607,-0.7257909052096362,8.232479070331765,148.3208321547639,63013168.971559346,29.06026233890615,-0.256966395773786,8.227526062534467,147.00801354171043,62606577.92674658,29.046369687602166,-0.5018022462469226,8.232479070331767,147.36861216229698,62735501.62175599,29.06052887393455,-0.36574162968748236
28,Obraz 29,47.7,255.0,50.33826944444444,48.35026111111111,44.404919444444445,93.8621195862708,90.62109899918842,83.53759994237565,81190.5,1422.5554728507996,254,420,0.6047619047619047,0.5041696034472413,11.27,50.4,4.606552005779119,28,1.4483296292599221,0.44946601769519956,0.18804261870787148,0.03692018704978559,0.9473044633384768,0.007880101280194193,0.7134287305548312,0.0007134586944610752,0.9949657872496167,0.0015603892173747522,0.5089810626043867,0.0010182437170636778,1.310140166099692,4.725614001041054,1878510.894211337,11.596653721207295,-6.158568589466043,1.3286935751045932,4.705174779253928,1886827.3670089091,9.20671856450807,-4.167774780975089,1.3101401660996914,4.478756144299537,1806527.14318551,9.003399227394281,-4.661209895702365,1.328693575104593,4.696498354802308,1884297.3216388165,10.043418590211335,-4.515319577820141,6.818615663079103,120.86535909837347,48801849.017011404,29.900489372495045,-0.9422837781561191,6.822720500461485,120.21443856514843,48628368.86759219,28.98031019563215,-0.36806997442936285,6.818615663079102,119.2035147707662,48317255.2110811,28.929198120054608,-0.7376281110975415,6.822720500461485,120.05091390823759,48580685.077637,28.94762862544906,-0.45479872115354336
29,Obraz 30,46.25,254.0,50.213744444444444,47.41834444444444,41.110908333333334,92.91659612542149,87.84791200410717,76.51681116596708,81839.5,1178.7321000099182,229,462,0.49567099567099565,0.7401889715452633,14.64,50.24,4.778759906371631,29,1.1336241040521429,0.388605538866438,0.1970014662036922,0.048067811113343226,0.9367800639893742,0.012709660031548678,0.713637665556495,0.0010110304128166814,0.9958042914783358,0.0014370907266758085,0.5092797398834195,0.0014438921293369418,1.2841623591912794,4.4491225296912384,1778233.806183064,9.707616369577694,-5.113147198511494,1.3023478862785858,4.3977295036933,1776963.6042033443,7.6160091325381245,-3.6473724863868493,1.2841623591912785,4.204054527814748,1706771.9768358783,8.352658372744871,-4.605940062277622,1.3023478862785858,4.390996893441882,1775000.3750540307,7.0518640148596905,-3.2037113451833537,6.6834143421353485,114.11385081126161,46300795.64810528,28.78274555662361,-0.8767121163392004,6.6874377877127404,113.38368240750388,46103565.71640457,28.5785402403794,-0.36653676300333915,6.683414342135348,112.62052506755197,45865341.86123954,28.51239382391555,-0.7446471664854896,6.687437787712739,113.41827615915649,46113653.25438647,28.768701697182113,-0.35459216609194183
30,Obraz 31,45.04,249.33,47.652211111111114,45.221666666666664,42.25506111111111,92.12309810248392,87.63368750720873,81.78028351386034,76751.0,1162.406196475029,216,456,0.47368421052631576,0.7138025151307256,9.98,47.68,4.10652399388379,30,0.7943350560366196,0.24088915934572044,0.12598612428986136,0.02615534545695598,0.9620521513090904,0.006158252714854468,0.7312513534497612,0.0007330524263201448,0.9971000511339178,0.0008782670669138216,0.5347290792879673,0.0010724028663186495,1.2323973503474372,4.433425817106994,1735669.9898866098,6.883519691173719,-3.7189511513572704,1.2498498128313729,4.4512965358438565,1753513.5899835234,7.277433432932288,-3.4623259398722155,1.2323973503474364,4.2825460942775795,1691673.4627095521,7.760971714332437,-4.1578864894400365,1.2498498128313729,4.4418541058150876,1750760.1773871342,7.330836785594865,-3.5340126036017447,6.414003702544903,115.83639714323235,45774155.13047588,28.818031729942184,-0.7166147410976866,6.417864961702169,115.31275784741446,45635909.86669955,28.8124151113522,-0.33808639558632647,6.414003702544902,114.62142724475761,45419869.90808065,28.782211989112735,-0.7756168058883005,6.417864961702169,115.27793986815207,45625756.943946645,28.81441219125209,-0.30748086010812736
31,Obraz 32,44.16,243.33,46.72889444444444,44.47730277777778,41.27878055555556,85.6557616703821,81.62338466227061,75.91414310303786,82794.0,1194.1463108062744,237,456,0.5197368421052632,0.729614819459438,9.65,46.75,4.550108400384508,31,0.8141818874061105,0.2313602341139127,0.13461644960452251,0.02286868965504674,0.9583153898086088,0.0053178770725142935,0.7112439077269289,0.0007607823369681727,0.9965280089531896,0.000985180589442372,0.5058684750684364,0.0010823456688116614,1.2100348094954883,3.810434647347251,1538078.8676060904,7.264947298492949,-3.9991944904231027,1.2271705872631233,3.811917192372738,1550689.388106959,8.271299586595386,-3.728751513322146,1.2100348094954876,3.6854715125239372,1501639.6174916117,8.637961700333408,-4.686211090376019,1.2271705872631236,3.839241191395038,1558657.0662218614,6.452993988793117,-3.1035128039329707,6.297618009422245,99.2305836983708,40500492.046446905,26.664136279412393,-0.6967386063212883,6.301409203867331,98.67629415074673,40352789.593914405,26.597674948338124,-0.3834602748743586,6.297618009422245,98.27614465272946,40222177.620737895,26.7562867871781,-0.8934792415198309,6.301409203867331,98.95388294947125,40433734.487622485,26.590879165165013,-0.28112447742433894
32,Obraz 33,57.01,255.0,59.587783333333334,57.37905,54.06149166666667,100.66796577350352,97.15915819467303,91.90638159077021,94337.5,1257.869179368019,280,466,0.6008583690987125,0.7492440019546186,9.31,59.68,5.098830745309452,32,1.01614582397116,0.27771856766998604,0.168332068683248,0.031997217295706704,0.9472425814413364,0.008381868758783528,0.6723422301195038,0.0009158816372763988,0.9968975180186663,0.0008468311966615152,0.4520449132412413,0.0012320801095788468,1.5578891103140453,5.285866607411746,2249077.2914994964,7.920525402985311,-4.375182307516658,1.5799509893372536,5.342401724155274,2285749.4222948626,8.338807314995519,-3.951388337287269,1.5578891103140444,5.1139098342529,2198934.6964463764,8.154534212986224,-4.165665311074449,1.5799509893372536,5.329689349942707,2282042.493974478,8.899240730183394,-3.980730804448746,8.108023373217772,138.24307316454374,59481476.67960124,29.05288331168673,-0.8779125198589993,8.112904439857124,137.75177463403375,59361301.583378136,29.024182484192348,-0.4773189462321924,8.10802337321777,136.83367938568264,59070497.45368534,28.964759230845917,-0.7250564493662419,8.112904439857124,137.5855113000679,59312819.19519369,29.07472408210058,-0.4158533141165103
33,Obraz 34,52.93,252.33,55.501644444444445,53.882197222222224,49.40075,98.2393812048815,95.57607152161856,87.59917021102267,88121.5,1254.388951420784,234,496,0.4717741935483871,0.703764417251834,10.28,55.58,4.572077900133554,33,0.8237961347092007,0.27013440483204615,0.12221016215185299,0.02733581114748541,0.9645639630612053,0.006284422059279034,0.6942243005825417,0.0008509799284254306,0.9973941837491619,0.00085372773137895,0.4819481036861578,0.0011820649243934834,1.4549277558095373,5.108798560226243,2106988.848442616,7.432781435769191,-4.131694104747533,1.47553155868849,5.122853251542278,2128693.5979576744,6.876590293260762,-3.361116862332334,1.4549277558095361,4.923437053849031,2052937.4331830197,6.7029902666222805,-3.6592597313432393,1.4755315586884905,5.129831555248382,2130728.471318374,6.671795159114424,-3.135318930918863,7.572161697740478,133.8064989592471,55737628.81421034,28.92220411966925,-0.6869312512330186,7.576720173234357,133.15100658509803,55566623.91116215,28.916846562692662,-0.3326887814343829,7.572161697740478,132.3129622934042,55302113.52245055,28.895241014289915,-0.6362756144297185,7.576720173234357,133.1463954075508,55565279.29178939,28.93653013733187,-0.3043194723050523
34,Obraz 35,37.72,240.0,40.01540833333333,38.08960555555556,35.047775,83.37718565401008,79.50423632151079,73.10614982714776,68199.5,1105.4772634506226,209,431,0.48491879350348027,0.7012799544507605,9.67,40.08,3.7429932601484626,34,0.6466348292282555,0.20683930537747708,0.10558405798930567,0.024595598169348948,0.9677576565433265,0.006331136213354936,0.76064529878046,0.0006617637122536628,0.9971401701426703,0.0009137160959979987,0.5785817084880263,0.0010070388563997365,1.035278264809084,3.675207975374475,1384227.8421761063,7.261019889420795,-3.90096517990505,1.0499392465711117,3.6584594421379717,1388258.571434008,6.371380185786946,-3.1812274558752134,1.0352782648090835,3.5321092829611764,1342500.263468388,6.5599073125282725,-3.538523804987751,1.0499392465711117,3.689194204408501,1397220.8281120942,6.71978562482972,-3.259491388106828,5.38809875059996,95.88641383124741,36426095.20862858,27.435179704106098,-0.6391585641743875,5.391342410349137,95.25625433326455,36252536.446189426,27.424164939780376,-0.3304347093688245,5.38809875059996,94.78405418960197,36104647.13712477,27.416362487396395,-0.48622664652175057,5.391342410349137,95.5002087732985,36323673.560903326,27.462295573277945,-0.37783523554865583
35,Obraz 36,33.17,254.67,35.03964722222222,33.34475555555556,31.12938611111111,76.43643773887479,72.77857983291376,68.00298592962932,62347.0,1068.063050866127,202,425,0.4752941176470588,0.6868021449233108,8.12,35.06,3.430277970756814,35,0.775719075321513,0.24455845776818544,0.11536259825419637,0.02257451508205807,0.9657086477960528,0.004826541412388329,0.7805282288357016,0.0006282975267108563,0.9959333823999922,0.0012804502922467824,0.6092247107671795,0.0009810745226907394,0.9079882866604368,3.1352224850020227,1154638.376319171,8.111363904598832,-4.429725147916155,0.9208466650919765,3.1273270532635,1159193.2908378087,8.21267806082217,-3.816340687745126,0.9079882866604362,2.9756045460880363,1108093.7853318523,9.077412981961604,-4.835058052639638,0.9208466650919765,3.104400341889311,1152507.8618010948,7.6097890172247675,-3.5077368030532954,4.725618917361018,80.8141269529338,30077257.282233775,28.248424891450114,-0.7917490767381973,4.728463761262678,80.33618302188512,29945731.527504794,28.12138727481909,-0.47941533583848844,4.725618917361017,79.55714145648405,29710720.311469033,28.04143433509555,-0.9259999648401603,4.728463761262677,80.11250522647869,29880507.082364284,28.15011058047062,-0.36885900445285513
